run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
xaug1trd,trainsample_1064_run_9,84.81848184818482,0.8071895424572814,0.8899999999703333,85.90225563909775,1064,128,0.005,1000
fxkfmrqt,trainsample_851_run_9,83.4983498349835,0.8627450980110214,0.8066666666397777,87.21804511278195,851,128,0.005,1000
v2wulwqs,trainsample_683_run_9,82.01320132013201,0.8562091502988167,0.7833333333072222,83.27067669172934,683,128,0.005,1000
negsh851,trainsample_426_run_9,78.54785478547855,0.7908496731767696,0.7799999999739999,81.39097744360903,426,128,0.005,1000
p1xhg1vd,trainsample_231_run_9,76.07260726072607,0.7450980391913367,0.7766666666407778,78.7593984962406,231,128,0.005,1000
5xre3i2i,trainsample_2128_run_10,87.29372937293729,0.8594771241549191,0.8866666666371111,89.28571428571429,2128,128,0.005,1000
n14jzfm1,trainsample_1915_run_10,91.0891089108911,0.9183006535647614,0.9033333333032222,91.54135338345864,1915,128,0.005,1000
h8q3kudp,trainsample_1702_run_10,88.44884488448845,0.924836601276966,0.8433333333052222,90.0375939849624,1702,128,0.005,1000
tlkdlvxl,trainsample_1490_run_10,88.61386138613861,0.8725490195793284,0.89999999997,90.97744360902256,1490,128,0.005,1000
t641cnbw,trainsample_1277_run_10,86.13861386138613,0.8758169934354308,0.8466666666384445,88.7218045112782,1277,128,0.005,1000
b0k11wu1,trainsample_1064_run_10,85.8085808580858,0.8300653594499978,0.8866666666371111,85.33834586466166,1064,128,0.005,1000
1t1di2ad,trainsample_851_run_10,84.65346534653465,0.8366013071622026,0.8566666666381111,86.09022556390977,851,128,0.005,1000
5u1rhkw3,trainsample_683_run_10,79.70297029702971,0.8169934640255885,0.7766666666407778,81.01503759398496,683,128,0.005,1000
ihl6oa9c,trainsample_426_run_10,78.54785478547855,0.7712418300401555,0.7999999999733333,81.57894736842105,426,128,0.005,1000
kow23nia,trainsample_231_run_10,76.56765676567657,0.7647058823279508,0.766666666641111,80.07518796992481,231,128,0.005,1000
